Taxa,Ccirc.year3.BC,Bcirc.year3.BC,CmL.year3.BC,DBI.year3.BC,CmNdN.year3.BC,TotCulms.year3.BC,Yld.year3.BC,HD1.days.year3,Selection.index,Pop
JPN.2010.005,-0.225007849828135,8.37148767878084,39.3351506654441,0.241497830909958,0.308082219997083,4.07603722981808,-3.71604029219991,8.3774245318395,-65.3760881484085,Msa_4x
JPN.2010.006,-0.0288012762403741,8.22215242496596,101.472315909647,0.362509046095872,1.33614586380181,4.70218492457505,1.75475693603582,10.0336938369981,-6.44258470261633,Msa_4x
JPN.2010.007,-1.8334515725883,7.99922201897587,-53.5238359116616,0.392026893275227,1.17910738520189,-1.78963995862834,-6.00904898401542,8.48829380065258,-69.8766366173564,Msa_4x
JPN.2010.008,0.988600927275748,9.14979420654223,139.624954466626,0.250690712373652,1.24143803277025,3.42988854885818,-0.0976537143154387,0.489438294442565,-4.68747581956744,Msa_4x
JPN.2010.009,0.626240631886875,10.5844009153018,156.548618754921,0.487586383984883,0.958981984721349,1.07638230236326,-1.00274094252839,9.52904871254291,-33.3906989857798,Msa_4x
JPN.2010.010,-2.91359966761245,7.11715602476146,121.726998645503,0.177640412185277,0.26655240259511,3.66323238537712,4.69659143657149,2.30551539440359,22.3729565549026,Msa_4x
JPN.2010.011,-0.677124438210933,8.61062935254857,106.954868123842,0.59389384612013,2.54851515029265,1.46770629816357,2.8736584659084,20.4857587715187,-11.3401824567642,Msa_4x
JPN.2010.012,-2.69040659017771,7.69268604713703,138.095736837461,0.621177261676276,2.17803068869886,2.98931648844931,3.50669296344113,46.2660151973674,-32.869058038732,Msa_4x
JPN.2010.013,-0.974845141094438,8.27648040403822,8.70593785019845,0.631188430907971,1.71457821983231,1.108753868605,-0.782527108378105,21.5034909269144,-67.1006466512391,Msa_4x
JPN.2010.014,-1.59317719921467,8.96993766458234,181.434035670642,0.83101284865542,2.50253626529636,0.732031756504056,3.20774855002263,12.6914145606673,-64.8102165002459,Msa_4x
JPN.2010.015,-1.55319166421822,8.62863998630826,114.208351835176,0.567029969791677,3.06901091259552,-2.27290337802038,-0.663208596294251,42.0786736041389,-28.6570768202392,Msa_4x
JPN.2011.001,-1.76808431975338,8.37200501161154,76.0790056886769,0.596185006112691,2.13964926177364,2.07489461862595,2.85741874888113,NA,-61.2380150349554,Msa_4x
JPN.2011.002,-2.32897712899897,7.78864851701896,98.5403164213773,0.931361525507937,3.75738803065417,-2.14490398867599,-0.367010660767764,12.6914145606673,-102.0405421391,Msa_4x
JPN.2011.003,-0.625058512009549,9.30078454592063,155.791712535464,0.53073092189403,2.05033346311234,0.847968382612657,4.33532096961942,8.92411800224062,6.09781706142172,Msa_4x
JPN.2011.004,-0.498431644549987,9.23821035721495,74.326087262406,0.109660207782369,1.45552573860268,2.16406261350897,5.15485196560722,5.82954053356577,23.7495087793499,Msa_4x
JPN.2011.005,-2.50951527830513,7.37200767583995,227.74861697663,0.333826094013408,2.93088874705207,-2.91084582753769,-1.46181949404069,NA,-17.1666660940244,Msa_4x
JPN.2011.006,-0.34416929991637,8.92601932623224,126.730773089514,1.12792427140125,3.60010943401062,-2.72410897565432,3.25285680396924,-58.0783680916792,-64.2396533764998,Msa_4x
JPN.2011.008,-0.767173638505642,7.57479311227782,63.6795019811529,0.218458738364392,1.5828192384903,3.68219178472896,-1.10401167999258,-8.91215491817795,-46.1337286924166,Msa_4x
JPN.2011.010,-2.05732823683431,8.04836043820067,-46.4767266544616,-0.204989597046987,0.688072157850773,4.87982245982342,-6.36943953136451,2.04824940587245,-9.64695450083247,Msa_4x
JPN.2011.011,-0.886083851421519,9.199922082603,47.6932474555654,0.538553218905342,1.59864849505774,2.25847541846488,-0.997098222169865,12.6914145606673,-78.2594315349241,Msa_4x
JPN.2011.012,-1.33978365794833,7.85277622583765,202.203644745497,0.783332643846973,2.62238520444433,-0.775709640419388,2.61064101974206,20.8862682699916,-16.2407906444656,Msa_4x
JPN.2011.013,-0.794811221086123,8.49982597366361,24.789406723436,0.610096699058859,1.86195403429373,-0.787183927663766,-0.19631687330057,59.6914145606673,-45.5943931232199,Msa_4x
JPN.2011.014,-1.3533721731915,8.22670522678938,144.848671687011,0.720803899910448,2.02727965291326,0.0873753325709054,1.64144389747235,5.81651819367279,-4.10371130395911,Msa_4x
JPN.2011.015,-1.44723134696803,8.31364717783639,30.1240024702745,0.680506620204009,1.56253414011118,2.43963687838152,2.99374994833119,-57.5286023484284,-75.2997927607943,Msa_4x
JPN.2011.016,-5.55133145046072,9.04900877454936,180.096159153342,0.664252636348163,2.46732864066665,0.362626688185905,3.85807797079707,11.7791422641233,-37.3636273510021,Msa_4x
JPN.2011.017,-0.928419445036023,8.67234470012683,75.9908525791017,0.583456746392899,2.12343713834128,2.40696093677312,3.16035335273274,NA,-51.908346855729,Msa_4x
JPN.2011.018,-2.81969332330551,8.86933455850002,125.174918195049,0.865071125790694,2.82286324088548,-1.56083600321766,1.4306966912038,59.6914145606673,-74.0588059386246,Msa_4x
JPN.2011.019,1.07164485509591,9.82710742368349,86.9043606065589,0.875899525809247,3.41076669057806,0.887308132259559,2.17141448318734,34.560006631316,-86.6722366472589,Msa_4x
JPN.2011.020,-2.42562149470923,7.43189417177813,162.893764216033,0.754721539935357,3.16175570187262,-1.04114404389561,1.84828983719716,17.5424626303376,-35.203717648204,Msa_4x
JPN.2011.022,1.85243508056114,9.47533405664747,75.0489932987578,1.1584938420414,3.76350898541988,-2.37385698615974,1.42303228659749,12.6914145606673,-110.655781583518,Msa_4x
JPN.2011.023,-1.16192096598911,8.51289308872995,68.7322904859834,0.772694573132503,2.75197222994166,0.334400508467267,1.28486103291632,NA,-61.4419774813622,Msa_4x
JPN.2011.025,-0.228529655924042,9.73897427234412,167.639885776461,0.94117692846514,2.99193199883298,-0.152364258982639,2.37577616861613,12.6914145606673,-68.3932800683913,Msa_4x
JY001,3.23995473748007,11.6888322803591,62.7313624530365,0.922306355050049,3.250113397792,4.34771684096122,4.48869191883219,59.6914145606673,-160.644305382744,Msa_2x
JY004,-0.228410108304931,9.79956016750127,-100.921328340035,0.329939213772864,0.582415858627875,-0.859936002594017,-4.15740758807444,59.6914145606673,-73.3781171284073,Msa_2x
JY006,NA,NA,-168.222782493703,0.593847460476494,1.53511844204276,-3.39474250356196,-9.23350564166092,NA,NA,Msa_4x
JY007,-4.0618826938378,8.65790307934257,-167.082658266327,-0.79466277008535,-1.76352476886313,7.37980425711963,-2.41403468495007,-60.3085854393327,32.613037888125,Msa_2x
JY008,-1.29389821665684,7.58629617578866,88.4427716268423,1.04042828748147,1.62173409017966,-0.12666328741675,-1.53154972425448,59.6914145606673,-113.671840138956,Msa_4x
JY009,-6.99390994165373,8.3541923452446,27.8796344270119,1.49783796710087,4.18366781399162,-1.88551165786443,-1.93841829256213,59.6914145606673,-167.656939372603,Msa_4x
JY010,NA,NA,NA,NA,NA,NA,NA,NA,NA,Msa_4x
JY013,0.801457228304464,10.7545294393481,49.6898990617019,0.975084392099311,1.33031551545187,0.914300467826519,0.0210810249976805,59.6914145606673,-135.588836583542,Msa_4x
JY015,-6.41352952779521,6.35184008992957,-92.4206137045064,0.360493762235548,1.17337789052894,5.2590692632098,2.00037032997137,59.6914145606673,-75.3499019899594,Msa_2x
JY016,2.29395702874998,11.9215984639655,-28.9221371654232,0.360493762235549,0.715300759150585,-1.68744140479045,3.3412347910739,68.6914145606674,-31.9652801994039,Msa_2x
JY018,NA,NA,185.628892021857,0.877730733707407,0.0666285898569823,5.89895422292467,3.71505497237328,NA,NA,Msa_2x
JY019,NA,NA,NA,NA,NA,NA,NA,NA,NA,Msa_2x
