"","Ccirc.year3.BC","Bcirc.year3.BC","CmL.year3.BC","DBI.year3.BC","CmNdN.year3.BC","TotCulms.year3.BC","Yld.year3.BC","HD1.days.year3","Selection.index"
"JM0057.001",-1.56797314209258,1.62965928957274,68.8741394627028,0.529804064742467,-0.695151268619338,-2.32081836105055,-2.90357752982676,-52.3566581402665,-18.0331584461567
"JM0057.002",-2.74361888604575,1.0849642859462,129.797592261595,0.654070393513058,-1.14127728997256,-2.73459203038754,-5.18860690304674,-38.9416318108506,-3.39311888801979
"JM0058.001",-0.0327687306151731,1.08846024906844,186.797044751267,0.528341020229694,-0.630543732120914,3.19804764939209,5.18155089202215,-15.6927569133388,2.23684906049311
"JM0058.003",-2.1221863991635,1.56568824846418,124.221996343823,0.0867971013113567,-0.891450466776325,-3.89949788300046,-3.22746812903881,-22.1668071471854,33.1681212632489
"JM0059.001",-1.87525421746964,0.138172323049744,38.6141181040608,0.350253763156421,-0.436036733484188,0.71495199771994,-1.05728743548247,-23.9909376379933,-18.1813903209235
"JM0059.002",-1.0010035497832,0.550056398941028,95.9119757118295,0.8144125675348,0.284164791459689,-2.07739671429634,-2.92675394610524,-34.4353739942638,-30.0987818063805
"JM0061.002",-3.37281847987894,0.391152318548864,-34.6654850154386,0.337364062841238,-0.839878107821825,-2.60656240715069,-7.13323746595755,-42.3642805952664,-27.9058272063535
"JM0062.001",0.582465827412657,2.10631163897182,45.9644704991085,0.759304979547736,-0.415285623849672,0.298469020566046,0.883290420240864,-20.2065440361643,-50.1729264704512
"JM0062.002",-2.54236823528346,-1.55649082044846,51.156566581817,0.60090996760168,-0.89807564494999,-3.2180461361517,-3.82110240270543,-45.9861223988984,-25.4452777484495
"JM0062.003",1.0622355511718,2.52044781683957,108.362669748463,0.662157146170838,0.0998563747977556,0.358749428501951,1.4021129861465,-33.8484524446926,-26.8837966719098
"JM0069.001",-1.75029587900955,1.94416238317997,45.0671975411618,0.562667189868409,0.300898743880825,-2.23835887131061,-1.47580547130004,-29.3002381414552,-29.9488748463512
"JM0069.002",-1.94007151828737,1.64869466689704,54.814067647007,0.645750826413464,0.152548331848034,-3.64762278885704,-3.92611486402913,-28.6471440266155,-28.3123829942242
"JM0075.002",-2.04573170917287,-0.426467448240798,45.3003940976577,0.464360732076903,-1.39298712426214,-1.93986085402944,-2.33163291382916,-32.9457601091041,-16.8604702737659
"JM0076.001",-2.63422764051393,0.618937897020267,175.64748040936,0.753371753645302,-1.0193823916077,-1.31041910079158,-1.16763513074136,-41.0406170505063,-4.6857947020092
"JM0076.002",-3.24775043771981,-2.33161192480418,-89.3143916711485,0.559533332951096,-2.26676393884989,-6.06943694478865,-7.24860179955846,-16.2236994851159,-58.3324499071844
"JM0079.002",-4.15375675123326,-1.77151291089788,15.0065515429853,0.160743095051487,-2.59552387896622,-4.85438095112926,-13.2199439335597,-49.8593540032226,11.3055418575941
"JM0085.001",-3.38826133876779,-1.19243009850623,186.239647645294,0.690315071593807,0.205640278663307,-4.57668832702406,-3.0778822495469,-24.5612689144538,9.20190561936643
"JM0085.002",-2.26408777216797,-0.104168945283049,33.406308443745,0.288390044907685,-1.5076484966792,-2.1895579201352,-3.38457990076558,-35.9919378220048,-10.8733384545793
"JM0085.003",-1.96000446408546,1.89117489183885,173.16305627981,0.777844706055705,-0.578740729007612,-2.17453376732169,3.74816500247308,-43.0634335466324,-14.1943346467145
"JM0091.001",-1.47443181302791,0.345983463183653,74.69169681125,0.328738864425485,-1.03061111519188,-0.913763141372825,-1.79006072084571,-13.6855914540704,-4.39314888041606
"JM0091.002",1.40813903558174,2.18242306124543,147.779806251297,0.0191639793764007,-0.676688111152964,0.92438221220236,2.39607523914722,-11.3134868203894,30.1241461300534
"JM0093.001",-5.05156025935704,0.56942938101447,64.5114147301256,0.204222089854598,-1.70997320264046,-5.43574331825507,-14.4211481931465,-58.6596126529714,25.6095986539077
"JM0094.001",-3.42574541663399,-1.35922617739664,-49.8587241371964,0.160845412737113,-1.52316613671957,-3.39375164420947,-8.54191047366887,-18.8213395164915,-16.8816827999899
"JM0094.003",0.229987106181134,3.58980537289925,81.9589983076956,0.637471109477626,-1.21604647297711,4.10006381865375,1.92992772250051,-32.5529174730761,-32.2782701568988
"JM0096.002",-0.438073218721705,1.63190977570676,101.143872451202,0.755038844801736,-0.461345404813064,-2.03331292044979,0.389664935550612,-23.5118609610768,-30.6711857737692
"JM0098.001",-2.10315343644623,1.02663812432079,113.045493904297,0.278201538800171,0.289091655911599,1.73230456729226,2.03183371637656,-8.93844252290123,4.43038676235299
"JM0098.002",-1.05338071098584,2.17126791253908,125.721107285352,0.495850386731742,-0.140609467489574,0.29261523476151,2.41723363844112,-7.54061705050611,-7.9025367511945
"JM0099.001",1.03669315820243,3.10527385675337,183.949951522903,0.379408319400958,-0.4076220440707,2.1960523494314,4.07242622020209,-8.98729220093739,13.2969352297259
"JM0118.001",-0.366276851377453,0.323615740887265,63.0321732052855,1.03060986867899,0.347093196848635,-2.54055815554983,4.68836112641728,18.0359804679165,-67.4905856973039
"JM0118.002",-3.99566440887536,-0.310000055158663,-69.240152357044,0.0791717575441464,-2.36986913622083,-0.0657883949054925,-7.26253141564259,-52.4763762066781,-19.4670171126064
"JM0118.003",-0.0383620152467149,2.39994308788129,114.015608084439,0.596607416661972,0.00852183172899959,0.536165507326474,2.94376361814043,22.0481578470242,-24.9785589518147
"JM0119.001",-3.47548422328698,-1.18990592839494,38.4557624363824,0.751734033947677,-0.281609644034792,-6.4129337615844,-5.93265835030653,13.8909902517729,-34.9609505008754
"JM0119.002",-0.15991125515184,0.949033260023178,14.5847472558569,0.568755545065731,1.37301737042199,-0.370259863063912,3.34161243798177,8.78348134045019,-48.2848691321529
"JM0125.001",-1.1592908297559,0.719826186362542,113.817667798483,0.816862949968466,0.194450220086082,-3.38658242681142,4.38477539457094,NA,-63.3746952762107
"JM0134.002",-1.60269833199795,-0.170755832225949,21.7368116503574,0.455058256444602,-0.429842328863234,-3.05494770988668,-4.9754642652931,-28.8851310087389,-23.7807096968526
"JM0216.001",-1.32423417872318,0.841440161770069,-16.1446334328531,0.435100234832565,-1.36897533406084,1.08800094073564,-4.6392579750961,-65.4529308835721,-32.5363444996785
"JM0216.002",-4.57730767434728,-1.7346772031955,26.6147707223695,0.331971792422186,-1.56972692247024,-5.09248293612109,-12.1152996182168,-60.5550201358403,-0.0252947917728392
"JM0220.001",-2.9985384620307,-0.618078778135787,39.4159358712244,0.505018690993639,-1.01222410081816,-4.32432478894082,-5.96066652798516,-35.2855582802381,-18.3836319496298
"JM0229.001",-3.08757277262569,-0.247173550750423,28.3940293724861,0.302691007886563,-1.99385775397454,0.498371481791831,-4.6685293846164,-40.8035825069745,-10.0578224692852
"JM0229.002",-3.54495904689051,-0.280802149574879,-32.2397629944718,0.168905669882829,-2.60127938540073,-1.3969625869864,-7.4230382761155,-41.5672024396386,-13.8854924006847
"JM0232.001",-0.0903523672783676,1.83540575067149,157.22082610897,0.993676479737477,0.265368570714384,-1.49956523515797,5.77066671046467,21.8603762701408,-36.8111186140307
"JM0232.002",-1.61064629091165,0.972528034548843,88.7122313909859,1.01687372310582,0.285284880824599,-0.965941188259942,4.65746689981659,18.2436139385457,-56.9114638176911
"JM0233.002",-1.73962245404195,1.44066614966181,146.046815132417,0.489319047823901,0.31276698536224,-0.470628117575278,1.58487954568594,8.28574670885545,1.1847683062814
"JM0239.001",-0.436558720705893,1.14646813310797,33.8196197252897,0.440313477025152,0.460703057767193,2.748673770756,3.41333428875916,22.2618849947944,-34.3545262370723
"JM0239.002",-0.918600880210245,0.388300596163948,59.9237436852211,0.239763648585892,-0.770835009597839,1.61456581039733,1.09766187852944,18.3343829494938,-8.16352224513328
"JM0295.001",-3.2230009880889,0.883307210325363,31.8416258109137,0.443478363023523,-1.5155411070717,-4.15477241855392,-6.28596314152532,-31.1133532091542,-14.6647495986416
"JM0295.002",-3.4530210683192,-1.4063821164647,58.1861223602349,0.503163749567062,-1.53360202196333,-3.35825798266066,-7.62986014022836,-22.2895390707613,-8.91990763048116
"JM0296.001",-3.35723229919172,0.0762617671718801,15.1518442738085,0.170784582270601,-1.95454370825403,3.80264646197252,-5.21740962425661,-58.8952696606769,-5.15992840960794
"JM0296.002",-3.82467377078938,0.626828870972661,42.3769202764284,0.237172374021892,-2.0786040867816,0.16591008034307,-5.00153769976927,-54.6660112531527,0.0805576991127039
"JM0297.001",-2.92151334008245,1.98573264499964,24.3409308471948,0.118243799640158,-1.84634908952637,1.43458135432484,-4.13864550281595,-59.0188974678782,-5.52258561433573
"JM0298.001",-2.99348377439766,-2.38308966609721,-1.77667580337054,0.574705621086899,-1.9651806192658,0.177916118612032,-2.52328447648923,-52.6812951819227,-41.4534529903791
"JM0298.002",-1.57338333323969,0.860548406696209,104.462785035069,0.416955553879387,0.331607600329674,-0.949359639589705,-0.228092858360727,-6.48715587914861,-4.44844792883473
"JM0300.001",-2.59401539874507,1.28266796977556,13.6349262000465,0.739067817159861,-0.721106667602104,-2.62921479791621,-4.49271819108262,-33.4321471101916,-46.0526602686626
"JM0300.002",-0.986767032174,3.50144752464796,-23.8778941586527,0.385068694788763,-0.80744579610563,-1.87507199282029,-2.93397127210812,-45.436998243051,-36.8141818538708
"JM0303.002",-2.90740427761911,1.62752149337729,-20.8010844922355,0.423700123039295,-1.00884120150664,-4.61641150316371,-7.34669370407492,-53.1041148473881,-29.3168472903702
"JM0304.001",-2.14439040583657,0.295185810481265,158.138786079412,0.776328407289227,-0.918307114809521,-0.593115751351516,-3.96322560796018,-46.1656170505063,-6.21531856236986
"JM0304.002",-0.632241753763335,3.49329797465361,17.8853474750243,0.527444577615985,-0.926039355908869,-0.65058320404807,-2.04945760313894,-46.7345672337178,-36.34636525257
"JM0307.001",-2.0738050161305,1.07094766236504,9.47525203396551,0.377499719999217,0.053647595622421,-0.739182045641209,-5.20097477593279,-27.5406170505062,-19.6285934302352
"JM0308.002",-3.53114115213816,-0.096936426456376,-60.0278425932387,0.196664355292672,-1.59977898723803,-3.01983363788162,-9.17212126160886,-38.97900168231,-21.9501837060288
"JM0310.001",-3.11010489053012,-2.47567806070649,161.802383374264,0.675089519385573,-0.0474191066874022,-3.82912301728571,-2.12183174909327,-36.5359867739581,1.51327245231726
"JM0310.002",-1.80273395018465,1.77146568960756,148.472480472778,0.454850115190528,-0.325326427498119,-1.7063111795666,-2.78714600341567,-42.8247299396176,10.4913768122295
"JM0311.001",-2.663560951103,-0.917771698900215,7.14755370574247,0.556732474351805,-1.72623868756113,-3.55284328185598,-4.59494736729209,-36.1598158266513,-33.4020063825064
"JM0311.002",-2.90490956364513,0.0899518246905824,74.3056367274809,0.635957631944183,-1.43204086011193,-4.66406071498484,-5.39697370630699,-39.9216688089205,-17.2832687697729
"JM0315.001",-0.317653934424334,0.913077893347083,14.4769733172817,0.683020752347479,-2.0150668994112,-1.9467562403092,-3.19805981266137,-41.9891861436973,-45.9316054521858
"JM0315.002",-2.3353177148087,0.325423308158383,36.9939232923465,0.449741334322668,-1.19134296920179,-2.94904135256164,-3.98389815086098,-39.2211801445999,-19.1621379339563
"JM0317.001",-2.44656361517111,1.24304870572634,103.410226495028,0.708316123707212,-0.668776562572706,-2.35564113667274,-3.77976699170592,-44.949816259369,-17.8877386621499
"JM0317.002",-2.30447289286735,1.08060069860983,133.334606905176,0.789345969474579,-0.464725499962957,-0.925586995608726,-1.40910014515856,-45.2670395772314,-19.9235264228638
"JM0318.001",-1.62039252428388,1.03176333952035,115.34598996772,0.666166029039966,-0.370214409438599,-1.79228718732222,-0.846359391720592,-40.4471221209941,-18.4179074690489
"JM0318.002",-2.31703514525244,1.78113826832667,97.6542224312595,0.748732770154584,-0.197036925875629,-2.83120519462442,-4.63219741983357,-50.8132910030182,-19.7715610817684
"JM0319.001",-4.02030508366755,0.0790525407648018,111.456846015338,0.493392314928826,-0.680454427705231,-3.02519344606516,-6.40447619363654,-29.6104784725773,4.45328139370153
"JM0319.002",-2.29065113269208,1.04220384145065,94.4449890441214,0.732253052923201,0.296226780564252,-2.24158848657109,-3.0410077947637,-41.6950149147723,-23.3164103444587
"JM0325.001",-2.39474034836121,-0.971551876367801,125.924212493948,0.549351335919158,-1.01616131488272,-2.11835419539418,-5.20706336477922,-49.0510541153389,0.623601681988402
"JM0325.002",-1.3216216087873,1.19865437676217,92.9502597646417,0.52443290713769,-0.49820423080499,-0.488157074091738,-3.06898035382594,-55.2726812171647,-10.8579258651435
"JM0326.001",-3.57295015186614,0.717273708342868,-30.7708896505672,0.157247833327581,-1.1582899289085,-0.810342482244055,-7.31341818796761,-42.9734687853409,-13.4291795897667
"JM0341.002",-2.30263276164515,0.156528849766715,92.5342847287466,0.219619618193976,-0.793838764661729,-2.88719677919119,-5.37614879504425,-52.0723092451194,15.8609311996494
"JM0342.001",-2.55061894388493,0.0161486953416548,159.283220149728,0.755538919536148,-0.617527201127835,-1.81560968558755,-2.8800565193254,-30.850272806153,-8.26861657507164
"JM0346.001",-3.02729608573307,0.948426562037935,93.9618169742978,0.342396069451111,-2.18598494415156,-2.93030629245757,-7.11224168419538,-58.4032507203667,10.9404573271992
"JM0346.002",-2.32471517561712,-0.231786100556191,149.816610625076,0.574418058809365,-1.10730037455832,-1.82016518283793,-7.22967290515276,-31.866602659223,-1.27469675436549
"JM0347.001",-4.74889732238331,0.264516268287286,-140.013973524424,0.674192147831693,-2.91078385188595,0.288847520392108,-10.9431200263357,-48.3298479628045,-76.0114193591012
"JM0353.001",-2.01249227622721,0.215362731212729,-7.74416266820127,0.385651428339903,0.194563186665909,-1.49909302543321,-2.13619629311957,-32.7397263727387,-31.2825725864141
"JM0353.002",-2.43183722250579,-0.599913258480733,-152.667822551092,0.221188369035469,-1.71738957133493,-2.81746718545072,-8.62087765013243,-31.4236791341488,-53.4524619733427
"JM0358.001",-2.86039181895751,0.701391033697713,6.02164717887166,0.508714509928097,-0.439386639651742,1.08092725400033,-1.62244641793118,-19.8564574488473,-37.6961324561728
"JM0361.001",0.39568852010516,0.53585580870094,57.9676768818973,0.71039082538219,0.155946905936953,-0.9317936340976,1.61120921489986,17.4463273140027,-43.9132582342431
"JM0361.002",-0.662751027319319,0.86955012929361,52.1466350051738,0.252975134675885,-0.234799768378399,1.24804285981399,1.77874426897472,3.82666183343687,-13.4007815728579
"JM0362.001",-4.13184824630167,-1.54244871024767,-94.7456784038212,0.534873950571873,0.38289768543039,-5.60636299271462,-10.0679338814003,29.9258432632413,-54.2256758480419
"JM0362.002",-1.53896576901252,-0.0439954667311746,35.5083394370763,0.691459398187861,0.0576893081979426,-4.19742810008911,0.804581795833936,20.5154579970093,-45.4824574652688
"JM11-002",1.81021933906322,9.00614341366154,80.7845143808563,0.555842912155094,1.63914755335077,3.60919300935068,10.6397107596367,59.6914145606672,-8.51263095609083
"JM11-006",-2.20723823425307,7.56008189936287,-6.21469713928023,0.416910207174077,0.606428072582332,2.04815305656363,3.32126655453767,12.6914145606673,-31.383400178387
"JM11-013",-0.337875582148042,8.96378755014759,221.428213237148,0.670438367079513,3.5868410577291,6.30357322347921,14.9771324966271,19.9212769330106,4.26520898187532
"JM11-019",-4.02619964059706,6.16485634748411,19.2381228346422,0.654237533093722,1.23257483245391,1.747632303693,-1.07709477878406,68.6914145606673,-77.2359191045957
"JM11-027",2.04350105752686,10.9191876173724,180.700355142039,0.432382548335601,1.61770725595633,1.04650881086987,0.249069403034594,-13.506442443731,5.03337363643851
"JM11-037",0.161984427494672,9.31298810164976,125.808647680979,0.71139931366799,1.46449412868954,1.21205338901504,2.25634489319327,59.6914145606672,-24.7017129041831
"JM11-040",-2.92678555048919,6.54811971557319,60.9271818518601,0.753506773543993,1.44797227317,1.44604120312869,1.78052892999707,59.6914145606672,-74.8960850923093
"JM2014-H-1",0.667943902700048,9.09089134629373,71.1923028526469,0.431976742391107,1.32432369999491,0.0718553076326278,-8.109065295027,-25.0932694294554,-86.3080416433394
"JM2014-H-10",-0.157607340858295,9.67031204077109,-53.9853713015864,-0.309499846992939,0.715300759150584,-0.764305584876905,-3.94407357851843,-32.3085854393327,10.5566400584674
"JM2014-H-11",0.0528824843342194,11.5478861498338,27.3287684791672,0.355767673714139,1.96444757190345,1.81895963220223,0.411725547708404,-6.39432829089153,-114.19036415122
"JM2014-H-12",-1.56291701092736,6.84417857666011,-6.87605714803538,0.0364071256953496,0.944056256049517,5.13235233391378,-2.89824668528382,-29.3445924415446,-44.3788953020753
"JM2014-H-14",-6.41352952779521,5.35452738866608,-8.3338814018774,0.0450689747570674,0.382917719700755,4.49280802495898,-7.09291330600464,-20.9145080276057,-57.2394643929265
"JM2014-H-18",-5.86149627299576,6.72242422336896,-30.0384194983683,-0.130857884415634,-0.680817007658619,4.77768686336493,-4.15813837792234,-37.3664004391044,-7.09879913666895
"JM2014-H-19",-0.880820479153168,9.46166898141152,-26.4200915295205,0.198218468149911,-0.657055047930164,7.32857257990309,2.55233721892254,-36.1023128812969,-19.8346312007467
"JM2014-H-2",-0.880820479153168,8.38201259685545,-137.403555235397,0.109831610712095,-0.0163193837154646,0.439657828934356,-11.4998441886036,-24.7267821949504,-166.914501953435
"JM2014-H-20",0.900871230952146,8.10186621309973,-50.884951470648,0.00951385608036872,-0.547425282370136,3.50774070739023,-7.58462966887465,-29.0293212634669,-50.4333830639729
"JM2014-H-21",0.226148742259239,6.93492976769113,-146.623453089251,-0.22391311296633,-0.901761054195479,5.26679640069491,-3.87385955238628,-28.7864246902994,-64.9520779320051
"JM2014-H-22",-4.68189800623745,1.35736924854653,1.67678531131924,-0.021081798296033,0.624859454336813,2.07113618417729,-9.64641028297653,-24.7325373851752,-52.2080619632839
"JM2014-H-23",0.768182652793774,12.33405043066,-132.804674483746,-0.79466277008535,-1.23717780943326,-0.911926291957016,1.14343508010899,-32.3085854393327,78.7749918164665
"JM2014-H-24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"JM2014-H-25",-1.67974795018564,7.29323599661409,117.003899890623,-0.0567387285062929,1.09928185783359,2.81783393250945,0.729705691115588,-24.7131035448676,97.9688746239964
"JM2014-H-27",0.567074486958001,12.4922590874693,-32.7208601923915,-0.770400864305336,-0.264535962883354,6.31147972824093,0.451786624117858,-21.6495259079861,163.745477861074
"JM2014-H-28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"JM2014-H-29",-0.370998534792122,6.06844604526768,-84.7418168728769,-0.0401316106356859,0.483583759900141,3.74192429095747,-5.70683683276369,-30.5235586377547,-69.3637235369173
"JM2014-H-3",-0.514924833728065,8.13007739330126,-29.6419391388875,-0.132934747773737,-0.196220875111625,5.68574193773848,-2.97710605968805,-37.5103428602066,-31.0416476607291
"JM2014-H-4",4.22000162651559,13.6957586262191,-4.7922848547543,0.344655881724296,0.292683886391724,2.50648716090274,-3.53601666131123,-32.6093946509209,-91.6688570057569
"JM2014-H-41",NA,NA,31.4901527959109,-0.0969108271839955,-0.268424336507522,5.3756538930185,-2.46803492463201,-25.1349927735593,NA
"JM2014-H-42",-3.69471952213817,6.06844604526769,-99.5868458524834,-0.546291594221178,0.0172456845035279,4.40214119389744,-5.95245186461004,-25.8135558209637,41.0701233959076
"JM2014-H-43",-6.5272154596397,5.74778728574333,-62.2514626123435,-0.347708728737378,0.618002135586534,0.969293925906226,-8.7088077997562,-27.6116114814894,20.6994814359898
"JM2014-H-44",0.0876893548360772,8.29842349534351,-66.0278439174398,-0.0521962345105235,0.918200385478342,3.91297208708771,-6.44550162797231,-29.5871892523339,-42.9628285369759
"JM2014-H-46",-1.75816239179498,9.77378051679346,-220.086707429385,-0.520064534068291,0.173506645802708,4.49226728101547,-9.99504991856325,-21.8566326032515,-85.0403070607769
"JM2014-H-47",0.157071762648565,9.6703120407711,13.4308378332279,-0.309499846992938,0.24651739880985,2.84479920430927,-4.34745302570126,-62.3085854393327,15.4528927197753
"JM2014-H-48",-2.2378821677416,4.81478797469402,12.182401125073,0.164799212039651,0.444122675247218,2.39845963602356,-3.82700190825582,-5.16990092761139,-56.4923644653658
"JM2014-H-49",2.23308010940598,10.7054158050857,-23.3163212874813,0.0593850087939454,0.246517398809851,3.99060142447013,-5.42269145959694,-60.3085854393327,-45.9089424706847
"JM2014-H-51",-4.58450663217842,3.52751827726662,-28.2675954179703,-0.178112077366754,0.595326066119645,4.89857968075107,-5.53324745989813,-26.7496330070463,-49.1368272999957
"JM2014-H-52",2.53532732823821,9.77378051679345,-114.293461576983,-0.313638307198548,-0.63463887075669,10.0050756263364,1.06521387667178,-32.0723980457546,17.3518326217444
"JM2014-H-53",-0.69676603321492,8.38201259685544,-101.914222536832,-0.38448532288705,-1.00299507696094,5.47121901540124,-8.88862551380339,-29.7260831124766,-18.6787678144015
"JM2014-H-58",0.363400587192938,8.04531062940896,103.417278663719,0.284730703129887,0.945995587835648,2.4292862282565,0.794716576624854,-27.3203350805591,-13.836559753477
"JM2014-H-6",-1.44701702626022,7.02520456769246,69.2926885405518,0.301704713110748,0.476003785700104,1.28878936146482,-6.97292810589295,-37.846969089972,-104.69089611226
"JM2014-H-62",0.533309360685463,9.61836609664178,30.6513232638938,0.00344086119949617,0.765172941697775,0.147954039708482,-8.71589670158275,-19.7101421324251,1.21021713578777
"JM2014-H-63",-1.75816239179498,6.1949926581121,40.0658369898392,0.262589468908555,1.4512935370533,3.76176350391396,-0.289782516885157,-24.7131035448676,-63.057122279849
"JM2014-H-64",-4.43982312312078,6.53814597558482,-47.3663956623764,0.101748583973629,0.692005273794749,2.46162395662256,-2.09837459006574,-18.7045005789077,-50.2192810247916
"JM2014-H-66",2.29395702874998,12.7162156077018,122.356213268893,0.165418372570261,1.0060313665951,3.37826451294983,0.96846713459423,-24.8270353191185,66.5721694119874
"JM2014-H-69",3.03734515108885,10.4828743291801,-63.9349711499214,-0.0220591803923805,1.08198913319445,1.97359331680294,-8.22477189813995,-27.0650261302905,-78.8073141470249
"JM2014-H-7",0.634391360144849,7.8745645106523,-22.6810995096586,-0.00716611546310144,-0.561041278697794,3.60337113772579,-1.50703739843196,-5.16990092761136,-18.3241473157162
"JM2014-H-71",0.3291993014389,9.4091466485595,-22.2939674161606,0.284313627904445,-0.0826419573265204,6.53827658128601,-1.6051271550893,11.3797296526176,-81.4009256406358
"JM2014-H-73",-0.478815997450675,7.81728422223998,-38.3270762436512,-0.109904779692212,0.000107320722128558,5.15882996690096,-2.9961545957029,-28.5664790533514,-37.5323983679587
"JM2014-H-76",1.9564081185274,10.8767820962317,51.2398677690889,0.213230495021527,-0.581945356348009,3.20526623645216,-3.05739058736845,-22.0888333831421,-32.0750386981444
"JM2014-H-77",-2.98968317169715,9.09089134629372,-202.77413168291,-0.200460542332458,-0.425324572625581,3.01986278822689,-9.18978163912998,-25.1167939719542,-101.585816618842
"JM2014-H-78",6.52681565527286,14.1797633534032,-47.6730288610447,-0.00563632535174618,1.37374531189802,2.82650134439599,-4.42594774668819,-26.0071158648799,-42.0922070080455
"JM2014-H-8",0.867801143886112,8.68526462180651,63.5929624134662,0.272120106919088,-0.914339446397016,7.56562175140512,-1.18212424862669,-0.786499640525666,-88.0445397801698
"JM2014-H-9",-1.14235533086341,9.19757846658618,-15.0094744060231,0.223943685350407,1.325370392672,2.0136529371653,-5.17920921853847,-27.0806099678381,-105.169099201845
"JM2014-K-10",-1.37025789845301,8.32632936987804,-6.04533371205724,0.560966243954499,2.73509006414483,2.40494334664437,5.32865827647462,30.3176861173475,-36.5006773482145
"JM2014-K-11",0.768182652793772,7.58629617578866,84.7810751403724,0.879451018163045,2.41292578214699,3.23684155864364,6.81802057341637,-20.3085854393326,-122.336549045787
"JM2014-K-13",4.30160082087611,12.9157588740288,58.2235148620089,0.990309067307678,1.2509212606164,0.286277128974308,5.64698746307627,-8.04537173236909,-98.1974531817766
"JM2014-K-15",0.260573811407168,9.92793986536778,77.7775147369817,0.90823273596665,3.6618652437874,-1.34555572896103,-3.08017471514945,59.6914145606673,-110.243493814648
"JM2014-K-2",6.64729037038264,13.6957586262191,139.807898834935,0.763175117573793,2.43896667971613,3.99055061343247,4.97874629722181,-41.3085854393327,-58.8868062321198
"JM2014-K-4",3.97300571180138,10.9011423232892,73.8674283913991,0.840711262902235,1.62173409017966,-0.7643055848769,5.00030398171279,12.6914145606673,-65.1392836329362
"JM2014-K-5",3.66650333426742,10.2325991174421,53.5797052378944,1.04042828748147,3.33300165941635,3.20499229410752,6.40255575524412,59.6914145606673,-107.493028775497
"JM2014-K-6",-1.44701702626022,6.93492976769112,130.54068825291,1.09467118814525,0.573923458224364,2.64708274169879,12.0362600724444,12.6914145606673,-111.254653468616
"JM2014-K-7",0.701426373653758,9.82530508251406,95.1441911496559,1.06503664211129,0.164373035953101,1.31530667305424,5.84578467680795,68.6914145606673,-114.746913037342
"JM2014-M-1",1.48494574343122,10.7790405046644,125.725304939609,0.812884696084093,2.43052364667889,2.32117401795297,1.85727706596285,9.61242560356755,-99.7324760118744
"JM2014-M-10",-0.29953915937054,9.03731800145533,-106.11080674496,0.301589227389332,0.793013465139306,3.78539718559386,-3.41105928683923,-5.58029797005992,-76.0187906566559
"JM2014-M-11",1.73804383594264,12.5596975793247,30.5664286529755,0.616690860455752,1.17337789052894,2.89692099164806,0.781943118551625,12.6914145606673,-75.1623958234721
"JM2014-M-14",4.30160082087612,11.6888322803591,7.95138635334361,0.556810560454314,2.36108853388266,3.51553916599436,-0.606705679357337,1.50635619778753,-35.5893760553944
"JM2014-M-2",-6.13419971088797,6.13183949177767,-92.4206137045064,NA,1.17337789052894,-6.28337517139543,-11.8933338121158,59.6914145606672,NA
"JM2014-M-3",2.94979488504578,13.3741970321651,171.307102212537,0.460440740940725,1.15481998955039,5.89030679715476,10.2055681989966,-61.3085854393326,37.8294067715232
"JM2014-M-4",-3.29357233571204,7.02520456769246,-65.9279689513212,0.234790672326826,0.933668810270064,-0.367334455559053,-5.12709874549896,59.6914145606672,-56.8326795541382
"JM2014-M-5",6.16094891147462,15.296037762811,-0.765200126115247,1.22107332450627,2.49250602007293,1.69281902555784,1.23543948217297,68.6914145606673,-155.384217968337
"JM2014-M-6",0.533309360685463,10.6808130331922,59.8570813317193,0.474056279433005,2.27486153250774,6.16563721776355,4.57771921757962,9.71566736759161,-41.9669083095275
"JM2014-M-7",-5.43796152481645,8.79430533213147,65.7860907754553,0.370812414288134,0.272092947021165,2.13788874273581,0.43118388946705,13.7179913157079,-33.7155557777143
"JM2014-M-9",0.294923852976406,8.82146494259375,74.2257568427195,0.807633059900104,1.25439850074182,-0.428185203452456,-2.77334287328178,4.45462826763095,-111.107303542026
"JM2014-S-1",6.33252777791035,14.3456426537775,4.90397493246408,1.04042828748146,2.06120474002804,5.08514496514484,3.20730612846983,-5.30858543933271,-133.288685741254
"JM2014-S-2",4.78379642411443,10.7054158050857,204.366940707253,0.831200562321195,1.01272513032571,9.0880771402027,16.7172360926501,12.6914145606673,-60.7874210772979
"JM2014-S-3",2.8911845956629,9.46166898141151,94.1102111769092,0.839532052849175,1.16013498832994,5.71612576706184,13.8471680288258,12.6914145606673,-140.212104640926
"JM2014-S-4",-2.86150199585528,5.68289916815159,99.4748360890178,0.678906587266062,0.439864056773679,5.02387434916781,5.87607312712646,-40.0650261302906,-113.711547180514
"JM2014-S-5",4.91556197252044,11.382200475743,169.920038861027,0.867133031854359,1.82599776130402,4.34807323957909,7.77618527457356,12.6914145606673,-107.403721884226
"JM2014-S-6",6.74315068808366,13.2442156484709,34.8376709653192,0.688532950118245,3.67794751231734,5.70104673532797,7.80670080554156,-41.3085854393326,-101.554895956276
"JMKamishoN24",-2.86150199585528,6.47627224024504,130.458624849015,0.430465823559704,0.626623257148551,3.3715697831469,-3.99473755444783,-7.03433492405247,-62.8040317417722
